visual_sample_index,visual_time_s,imu_nearest_sample_index,imu_nearest_time_s,timing_error_s,timing_error_ms,abs_timing_error_ms,imu_sample_reuse_count,VIS__time_s,VIS__wrist_height_m,IMU__time_s,IMU__gyro_y_deg_s,IMU__gyro_y_filtered
167,2.783333333333333,139,2.7800000000000002,-0.0033333333333329662,-3.333333333332966,3.333333333332966,1,2.783333333333333,1.411081981375504,2.7800000000000002,0.8606661821701183,0.8604035475724585
168,2.8,140,2.8000000000000003,4.440892098500626e-16,4.440892098500626e-13,4.440892098500626e-13,1,2.8,1.3926283106939477,2.8000000000000003,0.7300623930570416,0.7342709147315248
169,2.8166666666666664,141,2.82,0.0033333333333334103,3.3333333333334103,3.3333333333334103,1,2.8166666666666664,1.3711367764821727,2.82,0.6195230431398401,0.6242193526739612
170,2.8333333333333335,142,2.84,0.0066666666666663765,6.6666666666663765,6.6666666666663765,1,2.8333333333333335,1.3469463130731185,2.84,0.5370252810049824,0.5375069556871566
171,2.85,143,2.86,0.009999999999999787,9.999999999999787,9.999999999999787,2,2.85,1.3204384185254292,2.86,0.4508240123643564,0.44647506423866135
172,2.8666666666666667,143,2.86,-0.006666666666666821,-6.666666666666821,6.666666666666821,2,2.8666666666666667,1.29203113817117,2.86,0.4508240123643564,0.44647506423866135
173,2.8833333333333333,144,2.88,-0.0033333333333334103,-3.3333333333334103,3.3333333333334103,1,2.8833333333333333,1.2621724717912135,2.88,0.32138109357375816,0.3168088119929195
174,2.9,145,2.9,0.0,0.0,0.0,1,2.9,1.231333308391076,2.9,0.14078408328305203,0.14114119858963847
175,2.9166666666666665,146,2.92,0.0033333333333334103,3.3333333333334103,3.3333333333334103,1,2.9166666666666665,1.2000000000000002,2.92,-0.05700129493076911,-0.05241490656923113
176,2.933333333333333,147,2.94,0.006666666666666821,6.666666666666821,6.666666666666821,1,2.933333333333333,1.1686666916089243,2.94,-0.22462879404099892,-0.22240221336806612
177,2.95,148,2.96,0.009999999999999787,9.999999999999787,9.999999999999787,2,2.95,1.137827528208786,2.96,-0.34223257438546295,-0.3455950348697948
178,2.966666666666667,148,2.96,-0.006666666666666821,-6.666666666666821,6.666666666666821,2,2.966666666666667,1.1079688618288304,2.96,-0.34223257438546295,-0.3455950348697948
179,2.9833333333333334,149,2.98,-0.0033333333333334103,-3.3333333333334103,3.3333333333334103,1,2.9833333333333334,1.0795615814745712,2.98,-0.4327885208725361,-0.4327552038332147
